,,ANDN920101,ARGP820101,ARGP820102,ARGP820103,BEGF750101,BEGF750102,BEGF750103,BHAR880101,BIGC670101,BIOV880101,BIOV880102,BROC820101,BROC820102,BULH740101,BULH740102,BUNA790101,BUNA790102,BUNA790103,BURA740101,BURA740102,CHAM810101,CHAM820101,CHAM820102,CHAM830101,CHAM830102,CHAM830103,CHAM830104,CHAM830105,CHAM830106,CHAM830107,CHAM830108,CHOC750101,CHOC760101,CHOC760102,CHOC760103,CHOC760104,CHOP780101,CHOP780201,CHOP780202,CHOP780203,CHOP780204,CHOP780205,CHOP780206,CHOP780207,CHOP780208,CHOP780209,CHOP780210,CHOP780211,CHOP780212,CHOP780213,CHOP780214,CHOP780215,CHOP780216,CIDH920101,CIDH920102,CIDH920103,CIDH920104,CIDH920105,COHE430101,CRAJ730101,CRAJ730102,CRAJ730103,DAWD720101,DAYM780101,DAYM780201,DESM900101,DESM900102,EISD840101,EISD860101,EISD860102,EISD860103,FASG760101,FASG760102,FASG760103,FASG760104,FASG760105,FAUJ830101,FAUJ880101,FAUJ880102,FAUJ880103,FAUJ880104,FAUJ880105,FAUJ880106,FAUJ880107,FAUJ880108,FAUJ880109,FAUJ880110,FAUJ880111,FAUJ880112,FAUJ880113,FINA770101,FINA910101,FINA910102,FINA910103,FINA910104,GARJ730101,GEIM800101,GEIM800102,GEIM800103,GEIM800104,GEIM800105,GEIM800106,GEIM800107,GEIM800108,GEIM800109,GEIM800110,GEIM800111,GOLD730101,GOLD730102,GRAR740101,GRAR740102,GRAR740103,GUYH850101,HOPA770101,HOPT810101,HUTJ700101,HUTJ700102,HUTJ700103,ISOY800101,ISOY800102,ISOY800103,ISOY800104,ISOY800105,ISOY800106,ISOY800107,ISOY800108,JANJ780101,JANJ780102,JANJ780103,JANJ790101,JANJ790102,JOND750101,JOND750102,JOND920101,JOND920102,JUKT750101,JUNJ780101,KANM800101,KANM800102,KANM800103,KANM800104,KARP850101,KARP850102,KARP850103,KHAG800101,KLEP840101,KRIW710101,KRIW790101,KRIW790102,KRIW790103,KYTJ820101,LAWE840101,LEVM760101,LEVM760102,LEVM760103,LEVM760104,LEVM760105,LEVM760106,LEVM760107,LEVM780101,LEVM780102,LEVM780103,LEVM780104,LEVM780105,LEVM780106,LEWP710101,LIFS790101,LIFS790102,LIFS790103,MANP780101,MAXF760101,MAXF760102,MAXF760103,MAXF760104,MAXF760105,MAXF760106,MCMT640101,MEEJ800101,MEEJ800102,MEEJ810101,MEEJ810102,MEIH800101,MEIH800102,MEIH800103,MIYS850101,NAGK730101,NAGK730102,NAGK730103,NAKH900101,NAKH900102,NAKH900103,NAKH900104,NAKH900105,NAKH900106,NAKH900107,NAKH900108,NAKH900109,NAKH900110,NAKH900111,NAKH900112,NAKH900113,NAKH920101,NAKH920102,NAKH920103,NAKH920104,NAKH920105,NAKH920106,NAKH920107,NAKH920108,NISK800101,NISK860101,NOZY710101,OOBM770101,OOBM770102,OOBM770103,OOBM770104,OOBM770105,OOBM850101,OOBM850102,OOBM850103,OOBM850104,OOBM850105,PALJ810101,PALJ810102,PALJ810103,PALJ810104,PALJ810105,PALJ810106,PALJ810107,PALJ810108,PALJ810109,PALJ810110,PALJ810111,PALJ810112,PALJ810113,PALJ810114,PALJ810115,PALJ810116,PARJ860101,PLIV810101,PONP800101,PONP800102,PONP800103,PONP800104,PONP800105,PONP800106,PONP800107,PONP800108,PRAM820101,PRAM820102,PRAM820103,PRAM900101,PRAM900102,PRAM900103,PRAM900104,PTIO830101,PTIO830102,QIAN880101,QIAN880102,QIAN880103,QIAN880104,QIAN880105,QIAN880106,QIAN880107,QIAN880108,QIAN880109,QIAN880110,QIAN880111,QIAN880112,QIAN880113,QIAN880114,QIAN880115,QIAN880116,QIAN880117,QIAN880118,QIAN880119,QIAN880120,QIAN880121,QIAN880122,QIAN880123,QIAN880124,QIAN880125,QIAN880126,QIAN880127,QIAN880128,QIAN880129,QIAN880130,QIAN880131,QIAN880132,QIAN880133,QIAN880134,QIAN880135,QIAN880136,QIAN880137,QIAN880138,QIAN880139,RACS770101,RACS770102,RACS770103,RACS820101,RACS820102,RACS820103,RACS820104,RACS820105,RACS820106,RACS820107,RACS820108,RACS820109,RACS820110,RACS820111,RACS820112,RACS820113,RACS820114,RADA880101,RADA880102,RADA880103,RADA880104,RADA880105,RADA880106,RADA880107,RADA880108,RICJ880101,RICJ880102,RICJ880103,RICJ880104,RICJ880105,RICJ880106,RICJ880107,RICJ880108,RICJ880109,RICJ880110,RICJ880111,RICJ880112,RICJ880113,RICJ880114,RICJ880115,RICJ880116,RICJ880117,ROBB760101,ROBB760102,ROBB760103,ROBB760104,ROBB760105,ROBB760106,ROBB760107,ROBB760108,ROBB760109,ROBB760110,ROBB760111,ROBB760112,ROBB760113,ROBB790101,ROSG850101,ROSG850102,ROSM880101,ROSM880102,ROSM880103,SIMZ760101,SNEP660101,SNEP660102,SNEP660103,SNEP660104,SUEM840101,SUEM840102,SWER830101,TANS770101,TANS770102,TANS770103,TANS770104,TANS770105,TANS770106,TANS770107,TANS770108,TANS770109,TANS770110,VASM830101,VASM830102,VASM830103,VELV850101,VENT840101,VHEG790101,WARP780101,WEBA780101,WERD780101,WERD780102,WERD780103,WERD780104,WOEC730101,WOLR810101,WOLS870101,WOLS870102,WOLS870103,YUTK870101,YUTK870102,YUTK870103,YUTK870104,ZASB820101,ZIMJ680101,ZIMJ680102,ZIMJ680103,ZIMJ680104,ZIMJ680105,AURR980101,AURR980102,AURR980103,AURR980104,AURR980105,AURR980106,AURR980107,AURR980108,AURR980109,AURR980110,AURR980111,AURR980112,AURR980113,AURR980114,AURR980115,AURR980116,AURR980117,AURR980118,AURR980119,AURR980120,ONEK900101,ONEK900102,VINM940101,VINM940102,VINM940103,VINM940104,MUNV940101,MUNV940102,MUNV940103,MUNV940104,MUNV940105,WIMW960101,KIMC930101,MONM990101,BLAM930101,PARS000101,PARS000102,KUMS000101,KUMS000102,KUMS000103,KUMS000104,TAKK010101,FODM020101,NADH010101,NADH010102,NADH010103,NADH010104,NADH010105,NADH010106,NADH010107,MONM990201,KOEP990101,KOEP990102,CEDJ970101,CEDJ970102,CEDJ970103,CEDJ970104,CEDJ970105,FUKS010101,FUKS010102,FUKS010103,FUKS010104,FUKS010105,FUKS010106,FUKS010107,FUKS010108,FUKS010109,FUKS010110,FUKS010111,FUKS010112,AVBF000101,AVBF000102,AVBF000103,AVBF000104,AVBF000105,AVBF000106,AVBF000107,AVBF000108,AVBF000109,YANJ020101,MITS020101,TSAJ990101,TSAJ990102,COSI940101,PONP930101,WILM950101,WILM950102,WILM950103,WILM950104,KUHL950101,GUOD860101,JURD980101,BASU050101,BASU050102,BASU050103,SUYM030101,PUNT030101,PUNT030102,GEOR030101,GEOR030102,GEOR030103,GEOR030104,GEOR030105,GEOR030106,GEOR030107,GEOR030108,GEOR030109,ZHOH040101,ZHOH040102,ZHOH040103,BAEK050101,HARY940101,PONJ960101,DIGM050101,WOLR790101,OLSK800101,KIDA850101,GUYH850102,GUYH850103,GUYH850104,GUYH850105,ROSM880104,ROSM880105,JACR890101,COWR900101,BLAS910101,CASG920101,CORJ870101,CORJ870102,CORJ870103,CORJ870104,CORJ870105,CORJ870106,CORJ870107,CORJ870108,MIYS990101,MIYS990102,MIYS990103,MIYS990104,MIYS990105,ENGD860101,FASG890101
0,Ala,-0.0833333333333,-0.146226415094,0.0666666666667,0.191134751773,0.464893617021,0.0558139534884,-0.586666666667,-0.280321285141,-0.343995963673,-0.0243939393939,0.107264957265,0.163698630137,0.0429906542056,0.261832061069,-0.00369718309859,0.0365954041386,-0.138020176545,0.0595744680851,0.383492822967,-0.154654654655,-0.132843137255,-0.317237163814,-0.155608391608,-0.282843137255,-0.246498054475,-0.5,-0.35,-0.316666666667,-0.47,-0.2,-0.5,-0.352336448598,-0.306944444444,-0.238607594937,0.181355932203,0.504545454545,-0.304128440367,0.446808510638,-0.149248120301,-0.230733944954,0.14025,0.106284153005,-0.207024793388,-0.275294117647,-0.110691823899,-0.171474358974,-0.197756410256,-0.1996,-0.243220338983,-0.0293402777778,-0.266292134831,-0.258771929825,-0.184571428571,-0.208139534884,-0.10308988764,0.0663204747774,0.0282208588957,-0.0405084745763,0.0833333333333,0.248290598291,0.0118705035971,-0.417171717172,-0.364285714286,0.493835616438,0.229310344828,0.33202247191,0.236496350365,0.159236947791,0.013085106383,-0.18225,0.0429648241206,-0.370140125416,0.206626506024,0.122628968254,0.14519650655,0.318032786885,-0.0527607361963,-0.237350835322,-0.11875,-0.341831683168,-0.372135416667,-0.025,-0.368356643357,-0.251404494382,-0.3125,-0.2125,-0.3125,-0.15,-0.1,0.109578207381,0.150714285714,-0.0692307692308,-0.0532520325203,0.135,-0.0125,-0.0863636363636,0.277472527473,0.118,0.289759036145,0.141826923077,-0.170202020202,-0.1405,-0.0717948717949,-0.0685185185185,-0.1,0.101838235294,-0.0366972477064,-0.169666666667,-0.331706586826,-0.225818181818,-0.0277777777778,-0.31751497006,0.0475186104218,-0.17421875,-0.04453125,-0.314832273624,-0.383852140078,-0.297348787011,0.357092198582,-0.231081081081,-0.115734265734,0.0543650793651,-0.252192982456,0.0539735099338,0.118345323741,-0.161174242424,-0.216742857143,0.18661971831,-0.22875,0.0752747252747,0.153703703704,-0.145225464191,0.202916666667,0.35,0.246195652174,0.5,0.461759868421,0.361979166667,-0.167699115044,0.262345679012,-0.130177514793,0.0295081967213,-0.164977973568,-0.0561023622047,0.120058565154,0.0,-0.00365168539326,-0.0735864297254,0.0294117647059,-0.309587628866,0.254444444444,-0.230172413793,-0.02578125,-0.364650537634,0.0945081967213,0.23275862069,-0.439166666667,-0.244117647059,-0.271495327103,0.273157894737,-0.11,-0.121333333333,0.353488372093,-0.177777777778,-0.128409090909,-0.163076923077,-0.0801418439716,0.0146808510638,-0.118045112782,0.0195473251029,0.335537190083,-0.219014084507,-0.142730496454,-0.129581673307,0.088671875,0.00283018867925,-0.3389607336,-0.0415094339623,-0.1095703125,-0.101408450704,-0.0922651933702,-0.00185185185185,-0.053,0.0139534883721,-0.0899681528662,0.299450549451,-0.045041322314,-0.298235294118,0.382544757033,0.45988372093,0.0516748080949,-0.211764705882,0.0571057754705,-0.171638141809,0.033064516129,-0.274137931034,0.430699088146,0.145365853659,0.340678524374,0.0757647058824,0.188181818182,0.463793103448,0.56469740634,0.0231950844854,0.00510585305106,0.220765765766,0.230890410959,0.0131147540984,0.266310323763,0.0506872852234,-0.0733606557377,-0.0882352941176,-0.214447806354,-0.422049689441,0.114935064935,0.270902874987,0.307569165551,0.0831304347826,0.0416562107905,0.101001821494,-0.0258951642673,-0.00589005235602,0.361875,0.347802197802,-0.229545454545,-0.0841085271318,-0.092125984252,-0.363265306122,0.171428571429,0.284426229508,0.156790123457,-0.147474747475,-0.193362831858,-0.021359223301,-0.0979166666667,-0.0310650887574,-0.0277777777778,-0.0244604316547,0.056,-0.141111111111,-0.0612412177986,-0.0517274472169,-0.0451612903226,0.20696347032,0.0675531914894,-0.229881656805,-0.0289830508475,-0.0369127516779,0.0543367346939,0.425850340136,0.282333333333,-0.185597014925,0.273157894737,-0.11,-0.1125,0.163043478261,-0.144736842105,0.300980392157,0.460317460317,0.595327102804,0.258333333333,0.479513888889,0.322519083969,0.387869822485,0.133962264151,0.0795566502463,0.185602094241,0.112427745665,0.129794520548,-0.0632183908046,-0.186746987952,-0.0267326732673,-0.164179104478,-0.0877272727273,-0.281981981982,-0.0497311827957,-0.0754273504274,-0.0783783783784,0.0580291970803,-0.318095238095,-0.255434782609,0.00449438202247,-0.0480392156863,-0.138,-0.280120481928,-0.561184210526,-0.118421052632,-0.181944444444,-0.118805309735,-0.130906148867,-0.0639570552147,-0.0554393305439,0.0358974358974,-0.229338842975,-0.241228070175,0.0301075268817,0.00879310344828,-0.064047151277,-0.108142857143,-0.31,0.519565217391,-0.146678321678,-0.168131868132,-0.278968253968,-0.320430107527,-0.280872483221,0.321138211382,-0.154237288136,-0.0611587982833,-0.208771929825,-0.0799568965517,-0.160678899083,-0.198527151639,0.175352822581,-0.023498694517,0.330434782609,0.190751789976,0.29306812768,-0.26014359352,0.14,-0.0860236220472,-0.178125,-0.178125,-0.129411764706,0.0782608695652,0.260869565217,0.00172413793103,0.0,0.211764705882,0.5,0.264814814815,0.0637931034483,-0.127272727273,0.2,0.00735294117647,-0.0205128205128,0.0138888888889,-0.127777777778,0.40243902439,0.179677419355,0.258,0.0919558359621,-0.202118644068,-0.162025316456,-0.0418918918919,-0.426923076923,-0.325,-0.335227272727,-0.3048,-0.193333333333,-0.423109243697,-0.336538461538,-0.289084724799,0.00897435897436,-0.182366362451,-0.0619214586255,-0.161538461538,-0.182096774194,0.15041322314,0.425096277279,-0.14646529563,-0.0805588585018,0.223645320197,-0.214369310793,-0.12399380805,0.365044247788,-0.0593404059041,-0.265367483296,0.080966930266,-0.263259376651,-0.0437297996122,-0.150986146983,-0.207827759692,0.017302862883,-0.157235421166,-0.127797202797,0.135034482759,-0.185029069767,-0.0925138558987,-0.3,-0.184430648587,0.472340425532,0.133116883117,-0.0901785714286,0.204945054945,0.0332258064516,0.13875,-0.0586419753086,0.307171671896,0.00788551401869,-0.19217536071,0.0116248348745,-0.0529761904762,-0.047131147541,0.0546723952739,0.0606194690265,-0.0509475218659,-0.145114006515,-0.211685823755,-0.261423076923,-0.00331664580726,-0.009375,-0.0697530864198,-0.0127777777778,0.0656626506024,-0.20350877193,-0.232231404959,0.0416666666667,0.23935483871,0.265806451613,0.244761904762,0.499696969697,0.358,0.27743902439,0.326635514019,0.181065088757,0.484054054054,0.126551724138,-0.0823913043478,-0.119178082192,0.0591428571429,-0.16375464684,0.205797101449,-0.161936339523,-0.0335858585859,0.0823979591837,-0.0194915254237,-0.244166666667,-0.185601799775,-0.289577950043,0.182390300231,0.051959428308,-0.00412541254125,-0.0311369509044,0.124107142857,-0.396153846154,0.143063583815,-0.0214622641509,-0.0848101265823,0.442613636364,0.50119047619,0.65,0.66626984127,-0.025,-0.212797619048,0.223,0.173099415205,0.105835962145,0.0588235294118,0.00355871886121,-0.0617737003058,-0.114750542299,-0.0843537414966,-0.0663580246914,-0.134221311475,0.486486486486,0.324375,0.338043478261,0.391891891892,0.408641975309,-0.0325445605409,0.140213946117,0.262702702703,0.0181518151815,0.403388429752,0.519635099913,0.572312138728,0.223747426218,0.26385209713,0.501293103448,0.465164433618,0.185353535354,-0.305505142166,-0.0245787736668,-0.266116109947,-0.594427244582,-0.279269602578,-0.289252543123,-0.404141797793,-0.267763157895,-0.167783094099,0.0,-0.159307359307,-0.332810578106,-0.337997550521,-0.0926365795724,0.0629330254042,-0.0966619318182,0.129853181077,-0.246740858506,-0.336062378168,-0.107207207207,-0.0448148148148,0.17234375,0.00515134938001,-0.12856993737,-0.017080172237,-0.121593090211,-0.216025641026,-0.193506493506,-0.0601727447217,-0.0449709864603,-0.109200551344,0.0696514423077,0.0645342312009,-0.00873134328358,-0.203130929791,0.165228013029,-0.166084275437,-0.175047258979,-0.265890688259,-0.0138586956522,-0.0333182001614,-0.332906491959,-0.346847377725,0.0913855421687,0.298533333333,0.164870689655,-0.078488372093,0.0816129032258,0.341353383459,-0.15977443609,-0.163392857143,0.0163476874003,0.122948045355,0.156271186441,0.0743276283619,0.0895,0.0585714285714,0.0480404551201,-0.12743226601,-0.0799039231385,-0.0987588652482,-0.0405560458959,-0.0462612806188,-0.0519642857143,0.0704429301533,0.0922727272727,0.0972222222222,0.0335714285714,0.030985915493,0.0468253968254,-0.185625,0.0680947580645
1,Arg,-0.0462962962963,-0.15,-0.241509433962,-0.202482269504,-0.0457446808511,-0.0604651162791,0.196666666667,0.410441767068,0.226135216953,-0.285,-0.211823361823,-0.209589041096,0.0211838006231,0.292366412214,0.126584507042,0.0394535269235,-0.0787515762926,0.102127659574,-0.152392344498,0.0675675675676,0.0240196078431,0.281784841076,-0.248195804196,0.0602941176471,0.0673800259403,0.0,0.15,0.35,0.53,-0.2,0.5,0.293107476636,0.304166666667,0.58417721519,-0.445762711864,-0.404545454545,-0.0380733944954,-0.0212765957447,-0.0740601503759,0.0169724770642,-0.28475,0.133606557377,-0.504545454545,0.148235294118,-0.085534591195,-0.0753205128205,-0.0567307692308,0.0484,-0.158474576271,0.0748263888889,0.0932584269663,-0.0219298245614,0.0497142857143,-0.138372093023,-0.105898876404,-0.194807121662,-0.238650306748,-0.189661016949,-0.0833333333333,-0.213247863248,-0.175179856115,-0.225252525253,0.35,-0.0130136986301,-0.0724137931034,-0.212921348315,-0.405839416058,-0.647991967871,-0.576276595745,0.81775,-0.439447236181,0.288758999768,-0.148795180723,0.228779761905,-0.160480349345,-0.534426229508,-0.457668711656,0.0156324582339,0.0479166666667,0.293069306931,0.487239583333,-0.025,0.365909090909,-0.0379213483146,0.0,0.7875,0.4375,0.85,-0.1,0.0287346221441,0.107857142857,-0.184615384615,-0.0776422764228,0.635,0.425,-0.118449197861,-0.0412087912088,0.038,-0.523493975904,-0.0408653846154,0.0318181818182,0.1495,-0.0034188034188,0.0148148148148,-0.0238095238095,-0.0231617647059,0.0366972477064,-0.169666666667,0.224580838323,0.0105454545455,0.268518518519,0.239371257485,0.496650124069,0.02890625,0.50234375,-0.377318570489,0.475612268254,0.578630754071,0.101773049645,-0.0689189189189,0.0800699300699,0.00674603174603,-0.0767543859649,0.0407284768212,0.636330935252,-0.142234848485,0.547828571429,-0.461267605634,0.42125,-0.276373626374,-0.475925925926,-0.150530503979,-0.76375,0.0123376623377,0.0614130434783,-0.1,-0.0365953947368,-0.0130208333333,-0.132300884956,0.0771604938272,-0.10650887574,0.0172131147541,0.196255506608,-0.0206692913386,0.734260614934,0.5,0.209831460674,0.286672051696,0.147058823529,0.223058419244,-0.445555555556,-0.0853448275862,0.52109375,0.428360215054,0.0904098360656,-0.117816091954,0.455277777778,-0.00882352941176,0.0556074766355,-0.0742105263158,-0.00411764705882,-0.048,-0.0418604651163,-0.041975308642,-0.0450757575758,-0.0707692307692,-0.0730496453901,-0.121489361702,-0.0278195488722,-0.237654320988,0.128925619835,-0.106338028169,-0.149822695035,-0.0120517928287,-0.0805989583333,0.116037735849,0.185845285681,-0.0320754716981,-0.2814453125,-0.171830985915,-0.258011049724,0.183333333333,0.247,-0.125581395349,-0.230095541401,-0.206043956044,-0.284710743802,0.419411764706,0.110166240409,0.308720930233,-0.214898813678,-0.382352941176,-0.224529526282,-0.347677261614,-0.185950764007,-0.346551724138,-0.105268490375,-0.298536585366,-0.249571805007,-0.216,-0.251818181818,0.223690932312,0.0968780019212,-0.0950844854071,-0.15803237858,-0.221126126126,0.225410958904,-0.0409836065574,-0.288973732437,-0.117697594502,-0.146106557377,-0.235294117647,0.420953101362,0.577950310559,-0.00194805194805,-0.0925083449984,-0.0394857206604,-0.120347826087,-0.00727728983689,-0.263296903461,0.160151347361,0.118019197208,-0.100625,0.0401098901099,0.0204545454545,-0.200387596899,-0.0370078740157,-0.0775510204082,-0.185714285714,-0.0680327868852,0.0456790123457,0.0242424242424,-0.0429203539823,0.0271844660194,-0.35928030303,0.223372781065,-0.138888888889,-0.0388489208633,0.161,-0.368888888889,-0.2462529274,-0.207197696737,-0.190322580645,-0.334132420091,-0.221808510638,-0.154930966469,-0.227288135593,-0.154362416107,-0.34362244898,-0.2,0.0667777777778,0.683059701493,-0.0742105263158,-0.00411764705882,-0.0467105263158,0.0326086956522,-0.223684210526,0.144117647059,-0.174603174603,-0.096261682243,-0.0223684210526,-0.145486111111,0.230916030534,0.186686390533,0.0471698113208,0.0549261083744,0.117539267016,0.0315028901734,0.150342465753,0.0862068965517,-0.126506024096,0.0029702970297,0.164179104478,0.166818181818,0.222522522523,0.106182795699,0.0228632478632,-0.0018018018018,-0.0587591240876,-0.0228571428571,-0.0271739130435,0.0719101123596,0.0303921568627,0.00866666666667,0.153614457831,0.0835526315789,0.00789473684211,0.075,-0.176327433628,-0.0694174757282,-0.00260736196319,0.0910041841004,-0.0358974358974,-0.0557851239669,-0.214912280702,-0.0666666666667,0.105344827586,0.271905697446,0.0518571428571,0.556666666667,0.0413043478261,0.475699300699,0.187179487179,-0.191666666667,-0.105376344086,-0.0124161073826,-0.0528455284553,-0.154237288136,-0.0697424892704,0.308771929825,0.00625,-0.0065504587156,-0.114254610656,-0.667893145161,-0.503916449086,-0.200621118012,-0.697673031026,-0.660719390186,0.316807805596,-0.680338983051,-0.39311023622,-0.365625,-0.365625,-0.158823529412,-0.139130434783,-0.0434782608696,-0.205172413793,0.129032258065,0.0941176470588,0.166666666667,-0.0314814814815,-0.108620689655,-0.0818181818182,0.568421052632,-0.0220588235294,0.00512820512821,0.236111111111,0.0203703703704,-0.0487804878049,-0.304193548387,0.0446666666667,0.0635646687697,0.0266949152542,0.0341772151899,0.0572072072072,0.179914529915,-0.0194444444444,0.172348484848,0.0712,-0.0695238095238,0.223949579832,-0.0865384615385,0.178447742733,-0.247435897436,0.650097783572,0.57762973352,-0.238461538462,-0.182096774194,-0.0809917355372,-0.224454428755,0.0964652956298,-0.205410225922,0.161247947455,-0.317100130039,-0.182817337461,0.0464601769912,0.0246079335793,0.0653674832962,-0.0624550682962,-0.168172213418,0.465643180349,0.10517727166,0.313036401302,-0.274510296334,-0.0557235421166,0.43513986014,0.0688275862069,-0.134156976744,0.371619160728,-0.3,0.653177585362,-0.212056737589,0.12012987013,-0.14375,0.00714285714286,-0.302258064516,-0.13625,0.200617283951,-0.672658000896,0.336156542056,0.279522752497,-0.454689564069,-0.558928571429,-0.604508196721,-0.916326530612,-0.905543987507,0.040889212828,-0.145114006515,-0.0595238095238,0.738576923077,0.592428035044,-0.340625,0.18950617284,0.165,-0.223493975904,-0.0719298245614,-0.157851239669,0.0171568627451,-0.0445161290323,0.201290322581,0.168571428571,0.457272727273,0.338,0.228658536585,0.0976635514019,0.216568047337,0.370540540541,0.305862068966,0.0654347826087,-0.0780821917808,0.173428571429,0.0716852540273,0.191304347826,-0.138063660477,0.0876262626263,0.056887755102,0.251694915254,0.155833333333,-0.140607424072,-0.174160206718,0.0622979214781,-0.0374827109267,-0.0602310231023,-0.0750645994832,-0.0366071428571,0.526923076923,0.0881502890173,0.0257075471698,-0.0626582278481,-0.0460227272727,-0.165476190476,0.0357142857143,-0.0876984126984,-0.128305785124,-0.0639880952381,-0.583666666667,-0.397076023392,-0.367350157729,-0.356209150327,-0.362989323843,-0.251376146789,-0.199349240781,-0.00952380952381,-0.226851851852,0.0543032786885,-0.108108108108,-0.000625,-0.0423913043478,-0.0135135135135,0.458024691358,0.213921327597,0.148137876387,-0.052972972973,0.189768976898,-0.10652892562,-0.151086012163,-0.225375722543,-0.150995195607,0.100496688742,-0.0122536945813,-0.15724725944,0.0192480359147,-0.174470659407,-0.0295292687163,-0.12325896709,-0.0650154798762,-0.124167561762,-0.270344980097,-0.0708084644601,-0.151096491228,0.12312599681,-0.478395061728,0.194227994228,0.288345633456,0.298867115738,0.371338083927,-0.087182448037,-0.225923295455,0.0189233278956,-0.377106518283,0.0479532163743,0.613513513514,-0.281851851852,-0.473489583333,-0.177744347192,-0.198298538622,-0.3478162805,-0.0659309021113,0.476282051282,0.416883116883,0.28339731286,0.254835589942,0.23366643694,0.102103365385,0.138608305275,0.203208955224,0.294022770398,0.404641693811,0.0343268242549,-0.0748582230624,0.0195344129555,-0.280163043478,-0.126942090395,0.278767123288,0.269534472599,0.434759036145,-0.680133333333,-0.429956896552,0.543604651163,0.126774193548,0.0913533834586,0.445488721805,0.647321428571,-1.32801797204e-17,-0.574801150787,-0.789491525424,-0.4097799511,-0.5265,-0.198571428571,-0.0847029077118,-0.179772167488,0.0570056044836,0.0218085106383,-0.0670344218888,-0.155414697035,-0.01625,0.0681714934696,0.231666666667,0.226851851852,0.205,0.185915492958,0.205555555556,0.683125,0.301965725806
